Year,artist_link,Descrição,Fonte de Pesquisa,Error,Type,Século,Artist,Título,url,Década,img_url,Technique,Height (cm),Width (cm),Price (BRL),Price (USD),Technique_fix,Sold,Year of sale
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Esta obra entrou em pregão com o lance inicial de R$60.000,00. SEM ASSIANTURA, com atestado de autenticidade de Maria Vitória Portinari, com inscrição 461 no verso, e etiqueta do MNBA quando da exposição ""Portinari desenhista 1977/ 1978"", e carimbo do Museu de Arte de São Paulo ""Assis Chateaubriand"" referente a mesma exposição no verso Reproduzido na p. 122 do livro Guerra e paz (São Paulo: Galeria Dom Quixote, 2007). Reproduzido na p. 393, catalogado sob o n. 3178 (FCO1149), do livro Cândido Portinari: catálogo raisonné (Projeto Portinari/ Petrobras, 2004), v. 3.",Leilão Soraia Cals Abril de 2009.,False,Pinturas,,Candido Portinari,Estudo para Guerra,https://www.catalogodasartes.com.br/obra/zBADB/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_35715.jpg,Grafite e crayon sobre papel,42.0,57.0,70000.0,30434.78,desenho,True,2009
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Cândido Portinari - Vaso de Flores – 70 x 50 cm Serigrafia – Ass. CID – Sem Moldura - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$2.500,00",Leilão Errol Flynn 19 de Dezembro de 2022,False,Pinturas,,Candido Portinari,Vaso de Flores,https://www.catalogodasartes.com.br/obra/DeAeAUG/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1070742.jpg,Serigrafia,50.0,70.0,2600.0,469.31,reprodução,True,2022
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"PORTINARI, CÂNDIDO Menino com Carneiro Gravura em água forte, 33 x 22,5 cm. Registrado sob número 4600 (FCO 808) Vol. 4, Pág. 443 do catálogo Raisone de Cândido Portinari. Com atestado de autenticidade do Projeto Portinari sob o n° 1652-A - Texto transcrito do catálogo do leilão.",Leilão Canvas 7 e 8 de Dezembro de 2021,False,Pinturas,,Candido Portinari,,https://www.catalogodasartes.com.br/obra/PPUcBD/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_994851.jpg,Gravura em metal(água-forte),22.5,33.0,6000.0,1075.27,reprodução,False,2021
,https://www.catalogodasartes.com.br/cotacao/artista/Gilberto%20Orcioli%20Salvador%20-%20Gilberto%20Salvador/,,Celso Albano Artes e Antiguidades,False,Pinturas,20.0,Gilberto Orcioli Salvador,Close your eyes 15/85,https://www.catalogodasartes.com.br/obra/DAzA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1737.jpg,Acrílica sobre tela,100.0,80.0,4000.0,2000.0,pintura,False,2007
1941.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Reproduzido no Catálogo Raisonné vol. 2 - Registro nº 1496, Ilustração da peça de teatro Jou Jou Balagandans - Encenada no teatro Copacabana Palace - Rio de Janeiro 1941. Esta obra entrou em pregão com o lance inicial de R$ 145.000,00",Leilão James Lisboa - Novembro 2008,False,Pinturas,20.0,Candido Portinari,Balões no Céu,https://www.catalogodasartes.com.br/obra/zztzc/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_33638.jpg,Óleo sobre cartão,38.0,27.0,145000.0,65909.09,pintura,True,2008
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,121/250,Leilão Andre Cencin 17 Setembro de 2012,False,Pinturas,,Victor Vasarely,Cinético,https://www.catalogodasartes.com.br/obra/cUBDP/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_84519.jpg,Serigrafia,53.0,50.0,3000.0,1492.54,reprodução,False,2012
1962.0,https://www.catalogodasartes.com.br/cotacao/artista/Di%20Cavalcanti%20%281897-1976%29/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Di Cavalcanti,Natureza-Morta,https://www.catalogodasartes.com.br/obra/DDzt/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1136.jpg,Óleo sobre Tela,81.0,65.0,150000.0,50000.0,pintura,True,2004
1969.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"s/n. - Ed. du Griffon, Neuchatel, Suíça - Esta obra entrou em pregão com o lance inicial de R$300,00.",Leilão Artes & Eventos Setembro de 2011.,False,Pinturas,20.0,Victor Vasarely,Gestalt-Bleu,https://www.catalogodasartes.com.br/obra/tzPce/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_63980.jpg,Serigrafia,27.0,27.0,300.0,180.72,reprodução,True,2011
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Adão e Eva - Caneta hidrográfica sobre cartão - 51 x 77,5 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 20.000,00",Leilão Bolsa de Arte 14 de Abril de 2015,False,Pinturas,,Vicente do Rego Monteiro,Adão e Eva,https://www.catalogodasartes.com.br/obra/DtGPzB/,30.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_162935.jpg,Caneta hidrográfica sobre cartão,77.0,51.0,30000.0,9677.42,desenho,True,2015
1941.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Técnica utilizada nesta obra:gravura em metal (ponta-seca) impressa s/ papel.Com n. AII inf. esq. (c. 1941) MI 50 X20cm, ME 54 X 21cm.",Soraia Cals Leilão maio/2004,False,Pinturas,20.0,Candido Portinari,Índio,https://www.catalogodasartes.com.br/obra/ttee/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_6600.jpg,Gravura em metal(ponta seca) sobre papel,20.0,50.0,9200.0,3172.41,reprodução,True,2004
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Duas Mulheres Técnica utilizada nesta obra: Desenho a sépia e nanquim s/ papel Ass. cie 30 x 27 cm Esta obra entrou em leilão com o lance inicial de R$30.000,00",Leilão Dagmar Saboya 5 a 8 de Novembro de 2013,False,Pinturas,,Candido Portinari,Duas Mulheres,https://www.catalogodasartes.com.br/obra/DzezDe/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_130310.jpg,Técnica Mista,27.0,30.0,30000.0,13274.34,outro,True,2013
,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,"Sem assinatura. Apresenta certificado de autenticidade emitido por Park West - Deleware. Esta obra entrou em leilão com o lance inicial de R$1.500,00",Leilão TNT 13 de Novembro de 2012,False,Pinturas,,Marc Chagall,Sem título,https://www.catalogodasartes.com.br/obra/ccePU/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_88094.jpg,Litografia a cores,23.0,30.0,1700.0,833.33,reprodução,True,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"VICTOR VASARELY. ""Concretismo"", gravura emoldurada mede 26 x 26 cm. - Texto transcrito do catálogo do leilão.",Leilão Arte Brasileira 18 de Fevereiro de 2019,False,Pinturas,,Victor Vasarely,Concretismo,https://www.catalogodasartes.com.br/obra/cPPcPc/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_899898.jpg,Gravura,26.0,26.0,800.0,215.63,reprodução,False,2019
,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,CHAGALL - Impressão gráfica - 58 x 83 cm.(no estado) - Texto transcrito do catálogo do leilão.,Leilão GRAAC 20 de Julho de 2021,False,Pinturas,,Marc Chagall,Sem Título,https://www.catalogodasartes.com.br/obra/PcBADA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_985717.jpg,Impressão Gráfica,83.0,58.0,100.0,19.08,reprodução,False,2021
1980.0,https://www.catalogodasartes.com.br/cotacao/artista/Anna%20Bella%20Geiger/,gravura 30/60 49 x 41 cm cid 80 Coleção JPMorgan Catalogação: Livro História de uma coleção - JPMorgan 2003 raisonné páginas 201 a 236.,Aloísio Cravo Leilões,False,Pinturas,20.0,Anna Bella Geiger,Local da ação 08,https://www.catalogodasartes.com.br/obra/GeUc/,80.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2048.jpg,Gravura,41.0,49.0,800.0,400.0,reprodução,False,2007
1970.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Ceramista Descrição: óleo s/ tela, ass. sup. esq. (c. 1970) Procedência: Lucio Coelho 79,5 x 47 cm - Texto transcrito do catálogo do leilão.",Leilão Soraia Cals 14 de Setembro de 2016,False,Pinturas,20.0,Vicente do Rego Monteiro,Ceramista,https://www.catalogodasartes.com.br/obra/AzDeAe/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_731070.jpg,Óleo sobre Tela,47.0,79.5,140000.0,42553.19,pintura,False,2016
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"25,5 x 17 cm (I), 38 x 27 cm (S), ass. inferior direito, HC à esquerda, Rio de Janeiro 1946. Ilustração original em folha solta do livro ""O Alienista"", de Machado de Assis.Registrado no Projeto Portinari nº 839. - Esta obra entrou em leilão com o lance inicial de R$6.800,00.",Leilão Canvas Junho de 2012,False,Pinturas,,Candido Portinari,Simão Bacamarte,https://www.catalogodasartes.com.br/obra/cettP/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_80669.jpg,Água-forte sobre papel,27.0,38.0,7100.0,3463.41,reprodução,True,2012
1965.0,https://www.catalogodasartes.com.br/cotacao/artista/Heitor%20dos%20Prazeres/,ass. dat. 10/5/1965 e sit. Rio inf. dir. com atestado de autenticidade de Heitor dos Prazeres Filho,Soraia Cals/Evandro Carneiro Leilões,False,Pinturas,20.0,Heitor dos Prazeres,Sambistas,https://www.catalogodasartes.com.br/obra/GtzG/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2632.jpg,Óleo sobre Tela,60.0,50.0,4200.0,2100.0,pintura,True,2007
1955.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Esta obra entrou em leilão com o lance inicial de R$6.000,00.",Leilão Lordello e Gobbi Setembro de 2012,False,Pinturas,20.0,Vicente do Rego Monteiro,Sem título,https://www.catalogodasartes.com.br/obra/cUzDP/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_84319.jpg,monotipia,27.5,38.0,6100.0,3004.93,outro,True,2012
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,Sem título print 144/190 68 x 68 cm assinada canto inferior direito - Texto transcrito do catálogo do leilão.,Leilão Aloísio Cravo 01 de junho de 2015,False,Pinturas,,Victor Vasarely,Sem título,https://www.catalogodasartes.com.br/obra/DtteUt/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_166046.jpg,Print,68.0,68.0,4500.0,1419.56,reprodução,False,2015
1963.0,https://www.catalogodasartes.com.br/cotacao/artista/Hector%20Julio%20Paride%20Bernab%C3%B3%20-%20Hector%20Caryb%C3%A9%20-%20Carybe/,,Soraia Cals Escritório de Arte,False,Pinturas,20.0,Hector Julio Paride Bernab,Briga de mulheres,https://www.catalogodasartes.com.br/obra/AtG/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_762.jpg,Nanquim sobre papel,33.0,24.0,2000.0,904.98,desenho,True,2007
1980.0,https://www.catalogodasartes.com.br/cotacao/artista/Inos%20Corradin/,,Soraia Cals Escritório de Arte,False,Pinturas,20.0,Inos Corradin,Mônica com Brincos,https://www.catalogodasartes.com.br/obra/ttt/,80.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_666.jpg,Óleo sobre Tela,30.0,40.0,1100.0,497.74,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,,Candido Portinari,Tourada,https://www.catalogodasartes.com.br/obra/GPP/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_299.jpg,Caneta hidrográfica,19.0,25.5,12600.0,5478.26,desenho,True,2001
1947.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Selo da exposição ""Vicente do Rego Monteiro"" de 1971, Museu de Arte Contemporânea São Paulo. Ex-coleção de Luciènne Géo-Charles (Madame Charles Guyot) - Paris.",Leilão James Lisboa - Novembro 2008,False,Pinturas,20.0,Vicente do Rego Monteiro,Mulher com Cavalo,https://www.catalogodasartes.com.br/obra/zztDc/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_33618.jpg,Nanquim sobre papel,50.0,65.0,50000.0,22727.27,desenho,False,2008
1972.0,https://www.catalogodasartes.com.br/cotacao/artista/Flavio%20de%20Carvalho%20-%20Fl%C3%A1vio%20Resende%20de%20Carvalho%20/,42/50 - Xilogravura - 51 x 70 cm - 1972 - a.c.i.d.,Renot Leilão Junho/07,False,Pinturas,20.0,Flavio de Carvalho,Duas figuras,https://www.catalogodasartes.com.br/obra/GccB/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2885.jpg,Litografia,70.0,51.0,1500.0,750.0,reprodução,False,2007
1960.0,https://www.catalogodasartes.com.br/cotacao/artista/Hector%20Julio%20Paride%20Bernab%C3%B3%20-%20Hector%20Caryb%C3%A9%20-%20Carybe/,"caricatura do escritor Jorge Amado feita em caneta-tinteiro s/ papel, ass. inf. dir.(c. 1960)",Soraia Cals/Evandro Carneiro Leilões,False,Pinturas,20.0,Hector Julio Paride Bernab,Giorgius Unicus,https://www.catalogodasartes.com.br/obra/GtGz/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2623.jpg,Caneta tinteiro sobre papel,21.5,31.0,850.0,425.0,desenho,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Homem sentado. Desenho à grafite sobre papel, 68 x 42 cm. Sem assinatura e sem data. Acompanha Atestado de Autenticidade sob número FCO 6126, emitido pelo Projeto Portinari, no Rio de Janeiro, em 2 de março de 2016. Esboço para transporte da pintura mural Escola dos Jesuítas. - Texto transcrito do catálogo do leilão.",Leilão Dutra 13 e 14 de Setembro de 2017,False,Pinturas,,Candido Portinari,Homem sentado - SEM ASSINATURA,https://www.catalogodasartes.com.br/obra/AceUec/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_780408.jpg,Desenho a grafite sobre papel,42.0,68.0,50000.0,16025.64,desenho,False,2017
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Victor Vasarely Formas Geométricas 65 x 65 cm serigrafia assinatura inf. dir. Exemplar nº 113/250. - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$5.000,00",Leilão James Lisboa 29 de Junho de 2020,False,Pinturas,,Victor Vasarely,Formas Geométricas,https://www.catalogodasartes.com.br/obra/PUGctz/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_942863.jpg,Serigrafia,65.0,65.0,5000.0,919.12,reprodução,True,2020
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"(1906-1997) Sem Título Colagem de cartão s/ madeira, 55 x 55 cm, ass. inferior direito - Texto transcrito do catálogo do leilão.",Leilão Canvas 22 de Agosto de 2017,False,Pinturas,,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/ABctUA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_758647.jpg,Técnica mista sobre madeira,55.0,55.0,75800.0,24140.13,outro,False,2017
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Sem Título 60 x 50 cm serigrafia sobre papel ass. inf. dir. Exemplar n° 234/340 - Esta obra entrou em leilão com o lance inicial de R$1.300,00",Leilão James Lisboa 12 e 13 de Novembro de 2013,False,Pinturas,,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/DGPUAc/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_129478.jpg,Serigrafia sobre papel,50.0,60.0,1300.0,560.34,reprodução,True,2013
1971.0,https://www.catalogodasartes.com.br/cotacao/artista/Pindaro%20Castelo%20Branco/,,Soraia Cals Escritório de Arte,False,Pinturas,20.0,Pindaro Castelo Branco,Casal com Flor,https://www.catalogodasartes.com.br/obra/ttU/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_664.jpg,Óleo sobre Tela,146.0,97.0,2500.0,1131.22,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"Casal Montado a Cavalo. Desenho a lápis de cor sobre papel, 41 x 23 cm. Assinado e datado embaixo à esquerda: Portinari 55.Inscrição: Paris VIII 55, embaixo à esquerda, logo acima da assinatura. - Texto transcrito do catálogo do leilão.",Leilão Dutra 01 e 02 de Dezembro de 2015,False,Pinturas,,Candido Portinari,Casal Montado a Cavalo,https://www.catalogodasartes.com.br/obra/AePtGA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_709627.jpg,Desenho à lápis de cor sobre papel,23.0,41.0,250000.0,64935.06,desenho,False,2015
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Papel recortado e colagem 60 x 60 cm - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$50.000,00",Leilão Bolsa de Arte 14 de Agosto de 2015,False,Pinturas,,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/DADeAU/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_171074.jpg,Papel,60.0,60.0,50000.0,14367.82,outro,True,2015
1994.0,https://www.catalogodasartes.com.br/cotacao/artista/Amilcar%20de%20Castro/,,Palácio dos Leilões/Belo Horizonte,False,Pinturas,20.0,Amilcar de Castro,Abstrato,https://www.catalogodasartes.com.br/obra/zDeD/,90.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_3101.jpg,Litografia,23.0,23.0,600.0,300.0,reprodução,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Elyseo%20DAngelo%20Visconti%20-%20Eliseu%20Visconti%20-%20Eliseo%20Visconti/,,Celso Albano Artes e Antiguidades,False,Pinturas,20.0,Elyseo DAngelo Visconti,s/t,https://www.catalogodasartes.com.br/obra/DtPz/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1693.jpg,Giz de cera,23.0,40.0,3000.0,1500.0,desenho,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"Ritual indígena - lápis a grafite sobre papel - medindo 28x38cm.- assinado no canto inferior esquerdo. Circa 21.(Atestado no verso da Vivva do artista, Marcelle Monteiro).- Texto transcrito do catálogo do leilão.",Leilão Pro Arte 09 de Março de 2015,False,Pinturas,,Vicente do Rego Monteiro,Ritual indígena,https://www.catalogodasartes.com.br/obra/DtDDzA/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_161137.jpg,Grafite sobre papel,38.0,28.0,18000.0,5940.59,desenho,False,2015
,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,"VICENTE DO REGO MONTEIRO ""Tropeiro"", oléo sobre Eucatex, med. 53 x 82 cm, com moldura 85 x 114 cm.- Texto transcrito do catálogo do leilão.",Leilão Ernani 13 e 14 de junho de 2023,False,Pinturas,,Vicente do Rego Monteiro,Tropeiro,https://www.catalogodasartes.com.br/obra/DDUPUAz/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1149473.jpg,Óleo sobre eucatex,82.0,53.0,250000.0,51546.39,pintura,False,2023
,https://www.catalogodasartes.com.br/cotacao/artista/Arc%C3%A2ngelo%20Ianelli%20-%20Arcangelo%20Ianelli/,,Vitor Braga Leiloes,False,Pinturas,20.0,Arc,Nuances,https://www.catalogodasartes.com.br/obra/DPDt/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1916.jpg,Têmpera sobre cartão,50.0,70.0,9500.0,4750.0,pintura,True,2007
1971.0,https://www.catalogodasartes.com.br/cotacao/artista/Hercules%20Rubens%20Barsotti%20-%20Hercules%20Barsotti%20-%20H%C3%A9rcules%20Barsotti/,"acrílico - vinílica sobre tela 113,3 x 113,4 cm diagonal dorso 1971 Coleção JPMorgan Participações: Exposição ""Hercules Barsotti não-cor cor MAM SP 2004. Reproduções: Livro Acervo Banco Chase Manhattan 1989 página 64. Livro História de uma coleção - JPMorgan 2003 página 85.",Aloísio Cravo Leilões,False,Pinturas,20.0,Hercules Rubens Barsotti,Percurso escalar I,https://www.catalogodasartes.com.br/obra/GDcA/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2187.jpg,Vinílica sobre tela,113.4,113.3,135000.0,67500.0,outro,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Antonio%20Poteiro/,,Palácio dos Leilões/Belo Horizonte,False,Pinturas,,Antonio Poteiro,Árvore da Vida,https://www.catalogodasartes.com.br/obra/zeec/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_3008.jpg,Óleo sobre Tela,30.0,25.0,900.0,450.0,pintura,True,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Abelardo%20Zaluar/,"papel recortado e grafite colado em chapa de madeira industrializada pintada em acrílica, s/ ass.e catalogado sob o n. BR 4874 da Galeria Bonino no verso 1969. Participou da exposição do artista na Galeria Bonino (Rio de Janeiro, 1969).",Soraia Cals/Evandro Carneiro Leilões,False,Pinturas,,Abelardo Zaluar,"Azul, Verde, Vermelho",https://www.catalogodasartes.com.br/obra/GzUU/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2344.jpg,Técnica Mista,90.0,90.0,4300.0,2150.0,outro,True,2007
1962.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,,Soraia Cals Leilão maio/2004,False,Pinturas,20.0,Vicente do Rego Monteiro,Composição,https://www.catalogodasartes.com.br/obra/tDtA/,60.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_6167.jpg,Óleo sobre chapa de madeira industrializada,46.0,58.0,8200.0,2827.59,pintura,True,2004
2007.0,https://www.catalogodasartes.com.br/cotacao/artista/Iuri%20Sarmento%20-%20Iuri%20Sarmento%20Silveira/,,Celso Albano Artes e Antiguidades,False,Pinturas,21.0,Iuri Sarmento,s/t,https://www.catalogodasartes.com.br/obra/DADD/,0.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1711.jpg,Acrílica sobre tela,45.0,45.0,1500.0,750.0,pintura,False,2007
,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"VASARELY, Victor - ""Composição"" - serigrafia 91/138 - 46 x 40 cm - a.c.i.d. - Obs: sem moldura. - Texto transcrito do catálogo do leilão.",Leilão Arte 7 - 21 de Maio de 2019,False,Pinturas,,Victor Vasarely,Composição,https://www.catalogodasartes.com.br/obra/PetcUG/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_906842.jpg,Serigrafia,40.0,46.0,900.0,219.51,reprodução,False,2019
1949.0,https://www.catalogodasartes.com.br/cotacao/artista/Candido%20Portinari%20%281903-1962%29/,"O Espantalho 41 x 33 cm água forte sobre papel ass. inf. dir. 1949 - Texto transcrito do catálogo do leilão. - Esta obra entrou em leilão com o lance inicial de R$ 6.000,00",Leilão James Lisboa 21 de Março de 2016,False,Pinturas,20.0,Candido Portinari,O Espantalho,https://www.catalogodasartes.com.br/obra/ADAPcB/,40.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_717985.jpg,Água-forte sobre papel,33.0,41.0,6100.0,1689.75,reprodução,True,2016
1970.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"""Composição""| Serigrafia impressa sobre papel | Edição 113/150 | Medidas da mancha 60x60 | Medida total 68x68| década de 1970 - Texto transcrito do catálogo do leilão.",Leilão Casa Brasileira 25 de Maio de 2016,False,Pinturas,20.0,Victor Vasarely,Composição,https://www.catalogodasartes.com.br/obra/AGezzt/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_720336.jpg,Serigrafia,68.0,68.0,3800.0,1073.45,reprodução,False,2016
,https://www.catalogodasartes.com.br/cotacao/artista/Jose%20Ferraz%20de%20Almeida%20Junior%20-%20Almeida%20Jr/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,,Jose Ferraz de Almeida Junior,Caipiras Negaceando,https://www.catalogodasartes.com.br/obra/Be/,,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_50.jpg,Óleo sobre Tela,59.0,71.0,105000.0,98130.84,pintura,True,1997
1956.0,https://www.catalogodasartes.com.br/cotacao/artista/Marc%20Chagall/,"Marc Chagall. Império Russo, Vitebsk, 1887 - França, Saint-Paul-de-Vence, 1985. `Jesaias`. Litografia colorida Original. 1956. Numerada 35/75. Assinada à mão. 36 x 26 cm. Acompanha certificado alemão. - Texto transcrito do catálogo do leilão.",Leilão Miguel Salles 25 a 27 Fevereiro de 2019,False,Pinturas,20.0,Marc Chagall,Jesaias,https://www.catalogodasartes.com.br/obra/PeezPA/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_900397.jpg,Litografia a cores,26.0,36.0,25000.0,6684.49,reprodução,False,2019
1923.0,https://www.catalogodasartes.com.br/cotacao/artista/Vicente%20do%20Rego%20Monteiro/,Rosto de mulher. Grafite sobre papel 1923 26 x 18 cm. - Texto transcrito do catálogo do leilão.,Leilão Bolsa de Arte 03 de Outubro de 2017,False,Pinturas,20.0,Vicente do Rego Monteiro,Rosto de mulher,https://www.catalogodasartes.com.br/obra/AtGDzc/,20.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_762138.jpg,Grafite sobre papel,18.0,26.0,9000.0,2848.1,desenho,False,2017
1997.0,,,Palácio dos Leilões,False,Pinturas,20.0,,Casario e capela Nossa Sra. da Solidão,https://www.catalogodasartes.com.br/obra/GPAB/,90.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_2975.jpg,Óleo sobre Tela,40.0,30.0,400.0,200.0,pintura,True,2007
1970.0,https://www.catalogodasartes.com.br/cotacao/artista/Victor%20Vasarely/,"Victor Vasarely Litografia 73 /75 61x47cm Década de 1970 R$ 23.000,00 ELIANA BENCHIMOL / RJ - Texto transcrito do catálogo do leilão.",Art Rio 20 de Julho de 2021,False,Pinturas,20.0,Victor Vasarely,Sem Título,https://www.catalogodasartes.com.br/obra/PcAPzD/,70.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_987931.jpg,Litografia,47.0,61.0,23000.0,4406.13,reprodução,False,2021
1953.0,https://www.catalogodasartes.com.br/cotacao/artista/Ant%C3%B4nio%20Bandeira%20%281922-1967%29/,,Bolsa de Arte do Rio de Janeiro,False,Pinturas,20.0,Ant,Pastorale,https://www.catalogodasartes.com.br/obra/DUBc/,50.0,https://s3-sa-east-1.amazonaws.com/catalogodasartes/obra_1458.jpg,Aquarela e nanquim sobre papel,19.0,15.0,7500.0,3125.0,pintura,True,2002
